,index,pol,mean_sigma0,std_sigma0,mean_sigma0_dB,std_sigma0_dB
1090,1773,VV,0.011908276627693675,0.009319892086667962,,
1091,1773,VH,1.6747950420100714e-05,0.001650168582293824,,
1092,347,VV,0.03390992897932963,0.01928410207157145,,
1093,347,VH,0.00040573721868983917,0.001297618235418549,,
1094,348,VV,0.01819876072641292,0.010725836449974147,,
1095,348,VH,0.0004442999906380527,0.0008083224485562531,,
1096,1777,VV,0.0042210493938607966,0.004646158086314657,,
1097,1777,VH,-3.88812415672779e-05,0.001584581358952538,,
1098,349,VV,0.056106155535017695,0.02933975919041711,-13.121184801675513,2.4199396506148454
1099,349,VH,0.001083541973848516,0.0021251518136514726,,
1100,48266,VV,0.02301862132067749,0.01188650615862731,,
1101,48266,VH,0.0004186385703675133,0.0005568259698168191,,
1102,350,VV,0.004215674179172345,0.00412078117541007,,
1103,350,VH,-2.699967836267203e-05,0.001132563153482794,,
1104,351,VV,0.030783372438291837,0.01595901153949615,-15.715798473626704,2.3825280039692216
1105,351,VH,0.0007413857337197692,0.0009674731380094121,,
1106,1781,VV,0.0015988740364786247,0.0041289060762320865,,
1107,1781,VH,-3.429116626811461e-05,0.00159281543304065,,
1108,352,VV,0.011243592314194945,0.007511145996370194,,
1109,352,VH,-0.00020266590406117473,0.0015542676813836618,,
1110,48270,VV,0.00028593582267785766,0.0008702350134559139,,
1111,48270,VH,1.0360574337712349e-05,0.0003590520574635877,,
1112,353,VV,0.05055735415238113,0.02765888166222477,,
1113,353,VH,0.0008525793653846006,0.0015571066176290236,,
1114,354,VV,0.011988000376461904,0.006747284890777168,,
1115,354,VH,0.00039115516604139506,0.0007864151667111252,,
1116,1785,VV,0.015887769442680468,0.010419051967175672,,
1117,1785,VH,-1.7519096729017665e-05,0.0015731336359637714,,
1118,355,VV,0.04581687360042088,0.026741721461444882,,
1119,355,VH,0.000865665136750947,0.0020428907955815346,,
1120,48274,VV,0.009689738808939191,0.005734856306786577,,
1121,48274,VH,0.00015467751983286505,0.0004156401030371992,,
1122,356,VV,0.0023544016977917028,0.0032709719664912188,,
1123,356,VH,-5.068181054269997e-05,0.0011201872845755562,,
1124,357,VV,0.007835990719457175,0.004749179390308494,,
1125,357,VH,0.0003776259850660107,0.0007827974768182905,,
1126,1789,VV,0.041436025423703886,0.020881396311509166,-14.411287418686927,2.3866634186246105
1127,1789,VH,0.0001924863963562909,0.0016611986235852338,,
1128,358,VV,0.017573911849023693,0.01087304230102502,,
1129,358,VH,-0.00015439904186292325,0.0015825564300175215,,
1130,48278,VV,0.010336012659449653,0.00577148046856306,,
1131,48278,VH,0.00014238423205056527,0.0004235312558846384,,
1132,359,VV,0.043276488406913255,0.02523410151257004,,
1133,359,VH,0.0009892499046960698,0.0015921572783162178,,
1134,360,VV,0.003964307771496146,0.002971309932241199,,
1135,360,VH,0.00021691660341265388,0.0007217621910395812,,
1136,1793,VV,0.0014838575088159298,0.002633708392122001,,
1137,1793,VH,-9.765410617217195e-05,0.0016054981962324618,,
1138,361,VV,0.026350487299095723,0.016048399456286295,,
1139,361,VH,0.00039776712454356875,0.0017591872538778198,,
1140,48282,VV,0.009174885965598728,0.004887544122959415,,
1141,48282,VH,0.00019422198239858225,0.0004238457266435438,,
1142,362,VV,0.017262426595057348,0.009826330306563448,,
1143,362,VH,0.0006453308782632902,0.0009355219478339923,,
1144,1797,VV,0.08869324623244726,0.04490939471719442,-11.08735048619189,2.305829529148583
1145,1797,VH,0.0007903732620672121,0.0019853312312172657,,
1146,363,VV,0.006187027780178692,0.005319452798158207,,
1147,363,VH,-0.00037311501945668613,0.0014774965774008687,,
1148,48286,VV,0.005185313002837738,0.003405051525020836,,
1149,48286,VH,7.296645117963077e-05,0.00038526041855722556,,
1150,364,VV,0.046364028069191696,0.026380456068184184,,
1151,364,VH,0.0009567357408770066,0.0015824298606918956,,
1152,365,VV,0.014752927191554356,0.009250768715485684,,
1153,365,VH,0.0004745311473717183,0.0008690385811709036,,
1154,1801,VV,0.08338967192806944,0.04169756418561338,-11.34664101921238,2.294113228372897
1155,1801,VH,0.0006225481433844176,0.0019604407286438153,,
1156,366,VV,0.07511298590294675,0.04510244635493956,-11.999762460152546,2.673771704003979
1157,366,VH,0.0016648484818396474,0.002532319130332025,,
1158,48290,VV,0.01493818843412999,0.009223922514021939,,
1159,48290,VH,0.0002774566120294191,0.0004993205512646939,,
1160,367,VV,0.017856987206212198,0.012596961633266226,,
1161,367,VH,0.00020053192098959052,0.0011724026312722306,,
1162,368,VV,0.05456179666652755,0.03344951051603228,-13.420161499244426,2.7206105372127336
1163,368,VH,0.0011990523816888888,0.0012680705124471882,,
1164,1805,VV,0.01678759605742702,0.009826029618386089,,
1165,1805,VH,-2.916732722338671e-05,0.0016085508959588783,,
1166,369,VV,0.017641983643312372,0.014696324877376215,,
1167,369,VH,-0.0002559843476573225,0.001534329178622715,,
1168,48294,VV,0.008425527179246295,0.005921864966245943,,
1169,48294,VH,0.0001121785368970383,0.0004178535829651591,,
1170,370,VV,0.08113335203581924,0.04679589677669482,-11.607716387317085,2.553732783866117
1171,370,VH,0.000987619098461614,0.0015779195418883724,,
1172,371,VV,0.03300299657352668,0.01698403693697406,-15.40347509910283,2.361095126673615
1173,371,VH,0.0007097455159388795,0.0009480913541011547,,
1174,1809,VV,0.036796952432037656,0.020667013515701244,,
1175,1809,VH,0.00022911988148663224,0.001705319243807337,,
1176,372,VV,0.03440247986301271,0.020910884028056836,,
1177,372,VH,0.0006215801514778415,0.00201159956842409,,
1178,48298,VV,0.03485965569635196,0.01866078648080106,-15.201991195579478,2.419764956464023
1179,48298,VH,0.0009204025916204216,0.0008294122884776521,,
1180,373,VV,0.009761060995183661,0.007561190848693561,,
1181,373,VH,1.1172541646769031e-05,0.0011878438555689818,,
1182,374,VV,0.007071669416204784,0.004929838762755465,,
1183,374,VH,0.0003092880343052384,0.0007588725601474636,,
1184,1812,VV,0.13621572321802253,0.06762572149921348,-9.201831046355304,2.255230210728203
1185,1812,VH,0.0011657176600714482,0.0021468283956260843,,
1186,375,VV,0.046253476904097104,0.02739155693841901,,
1187,375,VH,0.0001593431912231309,0.001747691785469483,,
1188,48301,VV,0.08649236401058791,0.043943508725098626,-11.182608618785286,2.257589077155503
1189,48301,VH,0.001820174913543907,0.001248525008448361,,
1190,376,VV,0.033429412213773234,0.021299499346893114,,
1191,376,VH,0.0005137315162553195,0.0013650651866146549,,
1192,377,VV,0.010940808237661923,0.006708149013296295,,
1193,377,VH,0.00031647010408895334,0.0007437623462156392,,
1194,1816,VV,0.03014461651837686,0.015506782560736888,,
1195,1816,VH,8.546388388450616e-05,0.0016318675623982364,,
1196,378,VV,0.11271782670306858,0.06208454394869157,-10.130260730529365,2.464895141563402
1197,378,VH,0.003042334553384881,0.003210548662940832,,
1198,48305,VV,0.03518184794471817,0.018875060904604755,-15.161277801913771,2.421949177298874
1199,48305,VH,0.0007952438462822126,0.0007625838364851699,,
1200,379,VV,0.03500067059547158,0.02215664251545845,,
1201,379,VH,0.0006015391948080208,0.0014059284494358426,,
1202,380,VV,0.02085861037202222,0.021470655578014364,,
1203,380,VH,0.0008364885051266993,0.0014169773388651161,,
1204,1820,VV,0.0010809841166543894,0.0026674548840502936,,
1205,1820,VH,-5.591071432609286e-05,0.001610468670187167,,
1206,381,VV,0.033386798111030444,0.01804663303501967,,
1207,381,VH,0.0008168675330508159,0.002251795417067593,,
1208,382,VV,0.022385931921014394,0.013883258565712403,,
1209,382,VH,0.00029093147902745076,0.0018802309963826271,,
1210,383,VV,0.008410988537810622,0.005042240979784949,,
1211,383,VH,0.0003086501119811621,0.0006081029995968693,,
1212,384,VV,0.02666294125361485,0.015276486386874268,,
1213,384,VH,0.0003163658485339645,0.0019052638452056268,,
1214,385,VV,0.02060445729640135,0.011641814513747451,-17.547182021791954,2.5455011376929964
1215,385,VH,0.0007061881771614028,0.0008257773920448342,,
1216,386,VV,0.02784734003773294,0.015286920751374744,,
1217,386,VH,0.0006652716334927539,0.0020721749289927802,,
1218,387,VV,0.0753970090863817,0.03749684327789575,-11.754587601009852,2.20280410125147
1219,387,VH,0.0024125019571852933,0.0016240579538030053,,
1220,388,VV,0.013218938060966967,0.006991041623033491,,
1221,388,VH,0.0006715417105426089,0.0007838111738458913,,
1222,389,VV,0.0023536441509538447,0.003717143691489527,,
1223,389,VH,0.0001656145824899277,0.0017766232668765764,,
1224,390,VV,0.008373214282617399,0.0049225217634136535,,
1225,390,VH,0.00028126951462716625,0.0005967923418530102,,
1226,391,VV,0.01935635845351599,0.01259074124493321,,
1227,391,VH,0.00029177075087185114,0.0018697093270101043,,
1228,392,VV,0.013135364922618662,0.006822039792892207,,
1229,392,VH,0.0005400325800983662,0.00071513230026898,,
1230,393,VV,0.016195417940605392,0.011078581765673024,,
1231,393,VH,0.00022510242423342728,0.0018508718780259985,,
1232,394,VV,0.005892991794287017,0.0033557769971039584,,
1233,394,VH,0.00015956983880345638,0.0005333182421071607,,
1234,395,VV,0.08941834372505374,0.04534026710288164,-11.053830520357822,2.3107377609969366
1235,395,VH,0.0013141700043934484,0.002320423849810495,,
1236,396,VV,0.004926416133015209,0.003172222174015539,,
1237,396,VH,0.00011304571817585779,0.0005309367141543153,,
1238,397,VV,0.004796322111601822,0.0029359585704877766,,
1239,397,VH,0.00014134978641500032,0.0005313537492365092,,
1240,398,VV,0.05929868303925021,0.039053075008780073,,
1241,398,VH,0.000722275832591017,0.0020799177326237695,,
1242,399,VV,0.016853953406651585,0.008546143034443121,-18.3168566669007,2.369941849075102
1243,399,VH,0.0004920490982913175,0.0006856857530049403,,
1244,400,VV,0.041514600112204834,0.021677596965114343,,
1245,400,VH,0.0005050460949396149,0.001985337590794804,,
1246,401,VV,0.008138963399601578,0.00448455548939431,,
1247,401,VH,0.0002412507398863608,0.0005694785391615835,,
1248,402,VV,0.15200185382365722,0.07671027173493578,-8.73975711325927,2.2800796118613027
1249,402,VH,0.002626127350430676,0.0030127594433522436,,
1250,403,VV,0.00975345460777925,0.005166884668657196,,
1251,403,VH,0.00016544587495573442,0.0005390430066796842,,
1252,404,VV,0.04632542379735499,0.023099560320479103,-13.889990571381961,2.264026571639812
1253,404,VH,0.0012241294038965252,0.0010570557864922664,,
1254,405,VV,0.03298088903741229,0.024337119638561798,,
1255,405,VH,0.00036595517786566236,0.001959992608795763,,
1256,406,VV,0.04065571144395465,0.021537464378318254,-14.517772972797541,2.3833596142497004
1257,406,VH,0.0008242362956633514,0.0008739686063890794,,
1258,407,VV,0.008925998586246129,0.004911016671835701,,
1259,407,VH,0.00034667226108478494,0.0006108101151408019,,
1260,408,VV,0.10143867275598231,0.051301247458447705,-10.503382817608637,2.303467043806375
1261,408,VH,0.0017193495087061091,0.002508906356224241,,
1262,409,VV,0.005615854148225788,0.00350136506200768,,
1263,409,VH,9.479243493792499e-05,0.0005026921378710005,,
1264,410,VV,0.008654643612292769,0.0052044083834918145,,
1265,410,VH,0.00020437208927846751,0.0005405019515219635,,
1266,411,VV,0.013606116628961575,0.009451552046817992,,
1267,411,VH,0.0001573279257311413,0.0018706589971834733,,
1268,412,VV,0.06183217489411401,0.033011210630051434,,
1269,412,VH,0.0005830063891805455,0.0021006993570980835,,
1270,413,VV,0.008104176783822163,0.004677967323369443,,
1271,413,VH,0.00021548227591133487,0.0005522808101849348,,
1272,414,VV,0.02580287414400953,0.015583923695095122,,
1273,414,VH,0.0003580374707653789,0.002068253706684797,,
1274,415,VV,0.006033254794262927,0.0036638264299750666,,
1275,415,VH,0.00011894974722936171,0.000502786553996311,,
1276,416,VV,0.019372162599116432,0.014176811137098405,,
1277,416,VH,0.0001963371148690313,0.0018895608174836775,,
1278,417,VV,0.04360248998334303,0.023702036955343255,-14.242820218357544,2.4432535618399287
1279,417,VH,0.0007969274998539604,0.000836733730793529,,
1280,418,VV,0.008645960370666471,0.004870711393780852,,
1281,418,VH,0.0002914477032175595,0.0005782729614492164,,
1282,419,VV,0.02860470802707689,0.016003624347069586,,
1283,419,VH,0.00036713475924702443,0.002014801296423487,,
1284,420,VV,0.04879832475031666,0.027409154361899037,,
1285,420,VH,0.0007017846786064242,0.0021766815056917087,,
1286,421,VV,0.043088363723382796,0.024297043783489142,,
1287,421,VH,0.0011271477949778245,0.0023533043076830133,,
1288,422,VV,0.022890162574781787,0.01389674617110699,,
1289,422,VH,0.00024658585689641424,0.002041722584375459,,
1290,423,VV,0.03741288311910246,0.02134496656990565,,
1291,423,VH,0.0006502840247317926,0.0021900075444696927,,
1292,424,VV,0.007454944736114043,0.004246931870003691,,
1293,424,VH,0.00022613018625469193,0.0005565005447937063,,
1294,425,VV,0.07062363921324374,0.03971003788690208,-12.17436211828421,2.490805803262255
1295,425,VH,0.0020953560116214014,0.0026362363569567885,,
1296,36419,VV,0.07060257026090432,0.03819868553345911,-12.159259215698956,2.482086350880319
1297,36419,VH,0.0020822819352984763,0.002716430930060185,,
1298,426,VV,0.059405426262115466,0.03250927609571534,,
1299,426,VH,0.0016153389139057929,0.002255417979285094,,
1300,36420,VV,0.058154320586598696,0.03202574508262117,-13.00227742604181,2.466326731015533
1301,36420,VH,0.0011803085143319576,0.0022012697391550528,,
1302,427,VV,0.12740335452464485,0.07379968920612513,-9.645448572456646,2.543910511778124
1303,427,VH,0.003608287170219849,0.0034259539929062917,,
1304,36421,VV,0.11749615899196231,0.06884524238824702,-10.014604510425041,2.5798360726910925
1305,36421,VH,0.0031821508585243943,0.0033778983612536857,,
1306,428,VV,0.04429331888765046,0.023537881071476273,,
1307,428,VH,0.0004241276777564028,0.0017577237460847245,,
1308,36422,VV,0.038912773528677676,0.02109504577760244,,
1309,36422,VH,0.0004528124182756068,0.001942242288313119,,
1310,429,VV,0.027543601169389705,0.014261407831214143,,
1311,429,VH,0.0002343133797422394,0.0016883163347111959,,
1312,36423,VV,0.019954657473426056,0.011161297068057581,,
1313,36423,VH,0.00018441857593781512,0.001846157834837158,,
1314,430,VV,0.01770857502866862,0.009745119599743788,,
1315,430,VH,0.00017046345835536534,0.0016308626022599737,,
1316,36424,VV,0.022622992225731442,0.012462703894394913,,
1317,36424,VH,0.0002582265231835359,0.0018411047584045528,,
1318,431,VV,0.0006229725370020826,0.001865791966632462,,
1319,431,VH,0.00011951972922556016,0.0016189715622898953,,
1320,36425,VV,0.01690893541805512,0.009832103884775185,,
1321,36425,VH,0.00014755964183744906,0.001804828100020867,,
1322,432,VV,0.025779779201020033,0.013577113730356145,,
1323,432,VH,0.00020016392014060482,0.0017245161417410173,,
1324,36426,VV,0.019205568185771932,0.01047369391255053,,
1325,36426,VH,0.00011721981320564627,0.001780930253892337,,
1326,433,VV,0.0039043884132172408,0.0039178856619132745,,
1327,433,VH,8.991066615265348e-05,0.0016666658553065295,,
1328,36427,VV,0.005627535585370399,0.005293856961100369,,
1329,36427,VH,0.00014375001193249972,0.0018473725981597103,,
1330,434,VV,0.06378624964798892,0.03627660107972013,-12.640732057339122,2.5403640565313417
1331,434,VH,0.0011419595099624576,0.0021347633781270063,,
1332,36428,VV,0.051369575721683776,0.030994982831668398,-13.644348042615192,2.658099503435803
1333,36428,VH,0.0007182582765097622,0.0020941408868423235,,
1334,435,VV,0.020992812722232555,0.011625548995004283,,
1335,435,VH,0.00023395134404315465,0.0016925706120809814,,
1336,36429,VV,0.022716676053895483,0.01323352985224233,,
1337,36429,VH,0.0002212126303499728,0.00185404681860904,,
1338,436,VV,0.01792744777752111,0.009764709519081321,,
1339,436,VH,0.00021345846210017638,0.001696111187864732,,
1340,36430,VV,0.01876117166996465,0.012626416337994079,,
1341,36430,VH,0.00015198587336051365,0.0018304944985737931,,
1342,437,VV,0.008959008081035797,0.0076109587867540665,,
1343,437,VH,0.00010911634143242181,0.0016571031881339022,,
1344,36431,VV,0.022129466644711524,0.01219099329483982,,
1345,36431,VH,0.00011322786806893141,0.001873643430102177,,
1346,438,VV,0.006306369378676748,0.004445966451376268,,
1347,438,VH,-7.699171623566038e-05,0.001131783686384249,,
1348,12821,VV,0.005053503218403046,0.003707351292978957,,
1349,12821,VH,6.293439185582256e-06,0.0009182353377307882,,
1350,16341,VV,0.009879234064901066,0.006342688455723322,,
1351,16341,VH,0.0005188971134173325,0.0015140416931890353,,
1352,42893,VV,0.0006498399912789926,0.001743982647402163,,
1353,42893,VH,0.00011804319475319015,0.0013295324227898591,,
1354,439,VV,0.018247958450087885,0.010095629828721996,,
1355,439,VH,0.0002464481371294475,0.0016817803871108893,,
1356,36433,VV,0.021442028162725134,0.013680972089766848,,
1357,36433,VH,0.00024960879370468283,0.0018756853546422396,,
1358,440,VV,0.00757565441926388,0.006530001495910591,,
1359,440,VH,0.00017030222012205627,0.001706970346099115,,
1360,36434,VV,0.01108513806549558,0.007910992968987892,,
1361,36434,VH,6.871619477471582e-05,0.0018413282149536284,,
1362,441,VV,0.01683830203605598,0.009381965043214043,,
1363,441,VH,0.00021636683562469645,0.0016700974991960325,,
1364,12824,VV,0.015787837499122662,0.00971979054223297,,
1365,12824,VH,0.00017346482905727915,0.0017783832138401595,,
1366,36435,VV,0.01804552098567731,0.010699123938556892,,
1367,36435,VH,0.00018270092248015926,0.001811630846406273,,
1368,42896,VV,,,,
1369,42896,VH,,,,
1370,442,VV,0.041359993081596845,0.020886621179799187,,
1371,442,VH,0.00028590086973397533,0.0017306893811478024,,
1372,12825,VV,0.02417456610139301,0.012649324022248621,,
1373,12825,VH,-1.535089074021584e-05,0.001784221687141765,,
1374,42898,VV,,,,
1375,42898,VH,,,,
1376,443,VV,0.009621799722566975,0.006438066525197762,,
1377,443,VH,8.457396738138641e-05,0.001602782213715501,,
1378,12826,VV,0.012141395582709318,0.008255552632576262,,
1379,12826,VH,0.00016213955615745546,0.001711452476220991,,
1380,42899,VV,,,,
1381,42899,VH,,,,
1382,444,VV,0.0008754095045678641,0.0022189898583822535,,
1383,444,VH,0.00012013649439051194,0.0016290144961890174,,
1384,36436,VV,0.002936837932731574,0.003756084040200975,,
1385,36436,VH,0.00015008922816724655,0.0018035615737849728,,
1386,445,VV,0.03574600952876471,0.018015967535584737,,
1387,445,VH,0.0002257792290657193,0.0016791943211089963,,
1388,36437,VV,0.04841896922629492,0.025446681854529786,,
1389,36437,VH,0.0003546042384900053,0.0018991004040595455,,
1390,446,VV,0.011157574093563629,0.007457882405838569,,
1391,446,VH,0.00016255602093041344,0.0016360453615941865,,
1392,36438,VV,0.010555150503283268,0.008014466562704181,,
1393,36438,VH,9.928984329165351e-05,0.0017707750744441857,,
1394,447,VV,0.00041615741910947554,0.001613615351259865,,
1395,447,VH,6.271591261989139e-05,0.0016177632165472568,,
1396,36439,VV,0.0005468912420540565,0.0017796588256248451,,
1397,36439,VH,6.390403732278202e-05,0.0017641506322651262,,
1398,448,VV,0.03491470949943647,0.01920330861011024,,
1399,448,VH,0.00039984970353016113,0.001775932962159847,,
1400,449,VV,0.022993173924376213,0.013403634426032887,,
1401,449,VH,0.00022069796038813084,0.001686109998920486,,
1402,36440,VV,0.026643314284890567,0.014991343651252997,,
1403,36440,VH,0.0003151329650989064,0.0018880502634764894,,
1404,450,VV,0.010892945105690043,0.0066055268576874,,
1405,450,VH,0.00017392991844177648,0.0016219726410521703,,
1406,451,VV,0.012520633101245779,0.007247901606507157,,
1407,451,VH,0.0001365816775266967,0.0016458181838798762,,
1408,36441,VV,0.013359529576354225,0.0077237342827679535,,
1409,36441,VH,8.277111888429321e-05,0.0017750139635269128,,
1410,452,VV,0.08078283276942792,0.04591876209073905,-11.610113790422062,2.5263090814418043
1411,452,VH,0.00189281841760549,0.002473938538116259,,
1412,36442,VV,0.0654198710257579,0.04049971187840923,,
1413,36442,VH,0.0012250232044892992,0.0023251391581063916,,
1414,453,VV,0.033395480916874165,0.017763358675904773,,
1415,453,VH,0.0003959607025835955,0.0017856390417748493,,
1416,36443,VV,0.02671953764255008,0.014248245933865004,,
1417,36443,VH,0.00035333930533463414,0.0019160558247062033,,
1418,454,VV,0.03842036178794501,0.019926847904919123,,
1419,454,VH,0.00031052716597362536,0.0017337505909628898,,
1420,36444,VV,0.029469175220892128,0.015709852606721024,,
1421,36444,VH,0.0002619905439636504,0.0018732550903588852,,
1422,455,VV,0.06363975917361354,0.03328673733416102,,
1423,455,VH,0.0009279291736648674,0.0020447753334976865,,
1424,36445,VV,0.021754077659968552,0.015910792908280756,,
1425,36445,VH,0.00018282606063971076,0.0018633886108357992,,
1426,13633,VV,0.0801195092743066,0.041117388551730326,-11.537940106662969,2.3213660323263468
1427,13633,VH,0.0013266919981699849,0.0020875648576431597,,
1428,15283,VV,0.09425921448501977,0.05111397005436474,-10.887063852708337,2.4250268196754634
1429,15283,VH,0.0014515027518349323,0.0023527121755467697,,
1430,20796,VV,0.07620839929775881,0.03901370939099782,-11.759355683357194,2.3359771201919166
1431,20796,VH,0.0012694395646743132,0.0020238900601179974,,
1432,24397,VV,0.13318974646583126,0.07232948149818416,-9.387936785591691,2.43029239655154
1433,24397,VH,0.0018398286021463091,0.0026461268087207656,,
1434,38536,VV,0.06482023764229425,0.11360347799174539,-13.007715857514519,2.707496664633984
1435,38536,VH,0.004755064879139876,0.02917791639256954,,
1436,38762,VV,0.06482023764229425,0.11360347799174539,-13.007715857514519,2.707496664633984
1437,38762,VH,0.004755064879139876,0.02917791639256954,,
1438,57670,VV,0.13318974646583126,0.07232948149818416,-9.387936785591691,2.43029239655154
1439,57670,VH,0.0018398286021463091,0.0026461268087207656,,
1440,2468,VV,0.01641790117890683,0.009325088738074005,,
1441,2468,VH,7.338558584722024e-05,0.001540597403576067,,
1442,4171,VV,0.019207181858509604,0.11686142378195873,,
1443,4171,VH,0.00016985250919665087,0.01102246469254189,,
1444,4412,VV,0.03231852072329353,0.3083552242299831,,
1445,4412,VH,0.0019786347068211233,0.036514457816460254,,
1446,4647,VV,0.03231852072329353,0.3083552242299831,,
1447,4647,VH,0.0019786347068211233,0.036514457816460254,,
1448,6833,VV,0.016472462192473718,0.009025600192790549,,
1449,6833,VH,6.909141891452838e-05,0.0014850517761469688,,
1450,7049,VV,0.016472462192473718,0.009025600192790549,,
1451,7049,VH,6.909141891452838e-05,0.0014850517761469688,,
1452,11756,VV,0.02003688893488719,0.010674024761525906,,
1453,11756,VH,5.3821639529234676e-05,0.0013606482782875147,,
1454,11825,VV,0.02003688893488719,0.010674024761525906,,
1455,11825,VH,5.3821639529234676e-05,0.0013606482782875147,,
1456,13634,VV,0.011906905094590907,0.006469394453023711,,
1457,13634,VH,5.4063938794508366e-05,0.0006734269004713137,,
1458,15284,VV,0.008474317972058096,0.005510101490403437,,
1459,15284,VH,0.0006369725365972008,0.0013134655164255932,,
1460,20797,VV,0.008219052922419333,0.004596601220151628,,
1461,20797,VH,3.675609011546078e-05,0.000615439082852496,,
1462,24398,VV,0.0103676082193502,0.005722872140664504,,
1463,24398,VH,0.00030616430738175047,0.0007871781519718976,,
1464,38537,VV,0.029410117614186493,0.27175781021871237,,
1465,38537,VH,0.0027991971537572723,0.028909250564150876,,
1466,38763,VV,0.029410117614186493,0.27175781021871237,,
1467,38763,VH,0.0027991971537572723,0.028909250564150876,,
1468,41382,VV,0.019207181858509604,0.11686142378195873,,
1469,41382,VH,0.00016985250919665087,0.01102246469254189,,
1470,44589,VV,0.013642728965068688,0.008119150093249101,,
1471,44589,VH,0.00018142896787379811,0.0018238849889869577,,
1472,57671,VV,0.0103676082193502,0.005722872140664504,,
1473,57671,VH,0.00030616430738175047,0.0007871781519718976,,
1474,59955,VV,0.025729461475109967,0.1626122087794608,,
1475,59955,VH,0.0028273714040731816,0.030340220358550378,,
1476,60191,VV,0.025729461475109967,0.1626122087794608,,
1477,60191,VH,0.0028273714040731816,0.030340220358550378,,
